scholarship_index,education_years,wage_index,experience_index,oracle_ability
1.708819176925465,15.216268146986451,28.746799832171202,1.3515774962229512,-1.3688982893772774
-0.3038780568095537,10.845079600586901,25.884071841105317,0.8663971427563117,0.6525295977083198
1.6128886216854903,14.189977067534716,22.849434928714327,0.7743339492908542,-1.8907938280956404
0.73063728747053,14.827163842268327,25.571782200725856,-0.6484239140180404,0.7068044596642084
0.4442647749059827,12.613750649733847,24.672609397565395,1.2392758742886434,-0.6249043951720257
-0.4748167417339052,11.57157813964437,17.372195848224724,-0.33558787415124036,-0.2056481186987421
2.016390904725798,11.562665314389571,14.603674734712616,0.24876898943181222,-2.568313789011217
1.5942084109691153,15.169298298125488,27.319405441618137,0.87449208156291,-0.2665932640736914
0.3313976505495514,16.748347011491717,38.32959899597156,1.546106784700563,1.6862942479421368
-2.1829587142230684,7.614606522690406,20.994148753707112,-1.3294467354007948,0.06720294538198786
0.40688162223203217,11.157676455507714,16.630824689570186,-0.3466485170002666,-1.889307613450449
-0.08718364904071604,10.16854756203383,14.13847007795166,0.02863199854310428,-0.7985827158972352
0.43147488679883156,17.212838650691495,38.661292255423426,0.8113780731352814,2.177945822467263
0.2950191684737584,10.079427945748005,10.434843426270675,-0.1681066567733659,-1.1476959562735864
-0.4948944565477612,10.759867562453989,16.679718711084778,-1.8187430321497926,0.10842108442847524
-1.6422005358693414,8.562524824984244,16.31276012645232,-1.5186124608958123,0.5323655318748274
-2.169661750415171,5.4851220544068635,14.030647465989206,-1.844168988631825,0.9364435860351487
2.052924977427579,13.087405025266573,20.254460907220967,0.15279382682154227,-0.457152197826691
0.673407491078363,15.193188386724469,36.58336932541147,2.2362146560214717,0.046728808842618534
0.4339333862970306,13.139486370233481,25.782264319274194,-0.3587678364312285,1.3548237142312647
-0.20337739590289602,9.811630302419143,8.497384908637192,-0.5810916553467507,-1.1127160008827057
-0.7782738796466003,9.438838944698666,16.6613009288918,-0.35939814851937235,-1.008333267528041
